recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level
28fc3976,c2bc529d,time_shift,us-west-2,us-west-2,2025-01-07 10:48:00,2025-01-07 18:48:00,-2.3e-05,0.0,0.902,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 90%).",verified,low
e4c720eb,a8e085f5,time_shift,eu-west-1,eu-west-1,2025-01-07 21:09:00,2025-01-08 01:09:00,-0.003388,0.0,0.766,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.4 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
b7e8d93e,f3406101,time_shift,us-west-2,us-west-2,2025-01-07 10:14:00,2025-01-07 14:14:00,-0.002412,0.0,0.849,"Shifting time shift from us-west-2 to us-west-2 saves 2.4 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
bec6cf59,4147ebcf,time_shift,us-west-2,us-west-2,2025-01-07 12:30:00,2025-01-07 16:30:00,-0.002957,0.0,0.892,"Shifting time shift from us-west-2 to us-west-2 saves 3.0 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low
563f0eb7,8a571498,time_shift,eu-west-1,eu-west-1,2025-01-07 21:43:00,2025-01-08 09:43:00,-0.070128,0.0,0.87,"Shifting time shift from eu-west-1 to eu-west-1 saves 70.1 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
704cc9d7,37baf9d0,time_shift,eu-west-1,eu-west-1,2025-01-07 19:55:00,2025-01-08 03:55:00,-0.012909,0.0,0.732,"Shifting time shift from eu-west-1 to eu-west-1 saves 12.9 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
612e5caa,869af563,time_shift,eu-west-1,eu-west-1,2025-01-07 18:02:00,2025-01-08 06:02:00,-0.030193,0.0,0.855,"Shifting time shift from eu-west-1 to eu-west-1 saves 30.2 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
425a4c55,d8464261,region_shift+time_shift,us-east-1,us-west-2,2025-01-07 00:25:00,2025-01-07 16:25:00,-0.707429,0.4,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 707.4 gCO₂e (cost delta: $+0.4000, confidence: 95%).",verified,low
44571561,d9dfefcc,time_shift,us-west-2,us-west-2,2025-01-07 11:55:00,2025-01-07 15:55:00,-0.055384,0.0,0.891,"Shifting time shift from us-west-2 to us-west-2 saves 55.4 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low
a6b0d8bc,b6a5ab93,time_shift,us-west-2,us-west-2,2025-01-07 11:26:00,2025-01-07 15:26:00,-0.070388,0.0,0.891,"Shifting time shift from us-west-2 to us-west-2 saves 70.4 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low
44fe2f7b,f89691b4,region_shift+time_shift,eu-west-1,us-west-2,2025-01-07 00:12:00,2025-01-07 16:12:00,-0.026185,-0.0575,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 26.2 gCO₂e (cost delta: $-0.0575, confidence: 95%).",verified,low
0a96bf9c,8caaba46,time_shift,eu-west-1,eu-west-1,2025-01-07 16:47:00,2025-01-08 04:47:00,-0.004181,0.0,0.778,"Shifting time shift from eu-west-1 to eu-west-1 saves 4.2 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
eb6ea6b7,1eae5ea0,time_shift,eu-west-1,eu-west-1,2025-01-07 10:07:00,2025-01-08 06:07:00,-0.002929,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.9 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
24b2b605,579d10d9,time_shift,eu-west-1,eu-west-1,2025-01-07 16:06:00,2025-01-08 04:06:00,-0.000474,0.0,0.779,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
9b639047,bdd28e93,time_shift,eu-west-1,eu-west-1,2025-01-07 20:36:00,2025-01-08 04:36:00,-0.000877,0.0,0.771,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
9e7f15fa,2f764afe,time_shift,eu-west-1,eu-west-1,2025-01-07 17:34:00,2025-01-08 09:34:00,-0.003437,0.0,0.874,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.4 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
266596c1,b9977626,time_shift,eu-west-1,eu-west-1,2025-01-07 10:09:00,2025-01-08 06:09:00,-0.003202,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
ae9c18ca,da22f589,region_shift+time_shift,us-east-1,us-west-2,2025-01-07 14:37:00,2025-01-07 18:37:00,-0.026164,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 26.2 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
84e384be,a7f88b71,region_shift,eu-west-1,us-west-2,2025-01-07 21:59:00,2025-01-07 21:59:00,-0.031341,-0.0344,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 31.3 gCO₂e (cost delta: $-0.0344, confidence: 95%).",verified,low
c0f44b7e,08a3f92e,region_shift,eu-west-1,us-west-2,2025-01-07 22:44:00,2025-01-07 22:44:00,-0.07491,-0.19,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 74.9 gCO₂e (cost delta: $-0.1900, confidence: 95%).",verified,low
19130921,d8408f1e,region_shift+time_shift,eu-west-1,us-west-2,2025-01-07 08:27:00,2025-01-07 16:27:00,-0.013987,-0.0365,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 14.0 gCO₂e (cost delta: $-0.0365, confidence: 95%).",verified,low
6ef94bce,c17d0d6d,region_shift+time_shift,eu-west-1,us-west-2,2025-01-07 14:25:00,2025-01-07 18:25:00,-0.031706,-0.0367,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 31.7 gCO₂e (cost delta: $-0.0367, confidence: 95%).",verified,low
a74b1f10,42634cac,region_shift,eu-west-1,us-west-2,2025-01-07 15:27:00,2025-01-07 15:27:00,-0.015121,-0.0073,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 15.1 gCO₂e (cost delta: $-0.0073, confidence: 95%).",verified,low
b396fd54,5af68f3f,region_shift,eu-west-1,us-west-2,2025-01-07 15:01:00,2025-01-07 15:01:00,-0.021017,-0.0296,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 21.0 gCO₂e (cost delta: $-0.0296, confidence: 95%).",verified,low
6cdc567e,0c12edb3,region_shift,eu-west-1,us-west-2,2025-01-07 20:47:00,2025-01-07 20:47:00,-0.028067,-0.0405,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 28.1 gCO₂e (cost delta: $-0.0405, confidence: 95%).",verified,low
e440d879,aa919f75,time_shift,eu-west-1,eu-west-1,2025-01-07 20:45:00,2025-01-08 04:45:00,-0.001796,0.0,0.771,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.8 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
95387da6,5e16fac2,time_shift,us-west-2,us-west-2,2025-01-07 11:31:00,2025-01-07 15:31:00,-0.002157,0.0,0.892,"Shifting time shift from us-west-2 to us-west-2 saves 2.2 gCO₂e (cost delta: $+0.0000, confidence: 89%).",verified,low
fe346f79,61daeb5d,time_shift,us-west-2,us-west-2,2025-01-07 13:39:00,2025-01-07 17:39:00,-0.002448,0.0,0.883,"Shifting time shift from us-west-2 to us-west-2 saves 2.4 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low
44cdfd97,deed4079,region_shift+time_shift,eu-west-1,us-west-2,2025-01-07 13:07:00,2025-01-07 17:07:00,-0.022351,-0.029,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 22.4 gCO₂e (cost delta: $-0.0290, confidence: 95%).",verified,low
d529c34c,7dbacb80,time_shift,eu-west-1,eu-west-1,2025-01-07 12:34:00,2025-01-08 04:34:00,-0.000288,0.0,0.732,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
354fcf00,65662b98,time_shift,eu-west-1,eu-west-1,2025-01-07 20:30:00,2025-01-08 04:30:00,-0.004271,0.0,0.771,"Shifting time shift from eu-west-1 to eu-west-1 saves 4.3 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
8fc78fda,41339ad8,time_shift,us-west-2,us-west-2,2025-01-07 13:50:00,2025-01-07 17:50:00,-0.000181,0.0,0.885,"Shifting time shift from us-west-2 to us-west-2 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low
9691ad27,e6c48f7c,region_shift,eu-west-1,us-west-2,2025-01-07 18:51:00,2025-01-07 18:51:00,-0.095326,-0.19,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 95.3 gCO₂e (cost delta: $-0.1900, confidence: 95%).",verified,low
e8074440,5329a372,time_shift,us-west-2,us-west-2,2025-01-08 11:52:00,2025-01-08 15:52:00,-1.9e-05,0.0,0.839,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
67eeab97,b24bfe08,time_shift,eu-west-1,eu-west-1,2025-01-08 14:06:00,2025-01-08 18:06:00,-5.4e-05,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
d81d4969,21a44547,time_shift,us-west-2,us-west-2,2025-01-08 11:28:00,2025-01-08 15:28:00,-3.1e-05,0.0,0.84,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
f200f9ce,dd9723b7,time_shift,us-west-2,us-west-2,2025-01-08 12:47:00,2025-01-08 16:47:00,-0.000171,0.0,0.852,"Shifting time shift from us-west-2 to us-west-2 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
d05d983c,11c1383c,time_shift,us-west-2,us-west-2,2025-01-08 11:19:00,2025-01-08 15:19:00,-0.000104,0.0,0.844,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
38cb33bb,fe543453,time_shift,eu-west-1,eu-west-1,2025-01-08 14:27:00,2025-01-08 18:27:00,-0.001051,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
796fdf89,4f499ae3,time_shift,eu-west-1,eu-west-1,2025-01-08 05:19:00,2025-01-08 09:19:00,-2.2e-05,0.0,0.725,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low
b8595208,1201709f,time_shift,us-west-2,us-west-2,2025-01-08 11:59:00,2025-01-08 15:59:00,-4.1e-05,0.0,0.846,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
c6abbc10,4d5eb382,time_shift,eu-west-1,eu-west-1,2025-01-08 20:41:00,2025-01-09 00:41:00,-0.000206,0.0,0.695,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
75189d54,284d5669,time_shift,eu-west-1,eu-west-1,2025-01-08 14:01:00,2025-01-08 18:01:00,-0.000461,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
0a8cf911,7216e0de,time_shift,us-west-2,us-west-2,2025-01-08 12:43:00,2025-01-08 16:43:00,-5.4e-05,0.0,0.854,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
fbb612e2,1e512f23,time_shift,eu-west-1,eu-west-1,2025-01-08 19:27:00,2025-01-08 23:27:00,-0.001734,0.0,0.76,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.7 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
9cea1eee,2b1c3499,time_shift,eu-west-1,eu-west-1,2025-01-08 05:01:00,2025-01-08 09:01:00,-2.2e-05,0.0,0.725,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low
d55a0096,e075b8f5,time_shift,us-west-2,us-west-2,2025-01-08 11:41:00,2025-01-08 15:41:00,-4e-06,0.0,0.824,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
f9e2ad07,3fb492c0,time_shift,eu-west-1,eu-west-1,2025-01-08 01:38:00,2025-01-08 05:38:00,-0.000207,0.0,0.674,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
1f3be1ec,653c1745,time_shift,eu-west-1,eu-west-1,2025-01-08 00:55:00,2025-01-08 04:55:00,-0.00018,0.0,0.706,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
26cb9fbc,12016691,time_shift,eu-west-1,eu-west-1,2025-01-08 21:30:00,2025-01-09 01:30:00,-0.000329,0.0,0.742,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
9ff0bd93,5be72d4e,time_shift,us-west-2,us-west-2,2025-01-08 11:08:00,2025-01-08 15:08:00,-1.8e-05,0.0,0.843,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
1c376a71,2953004e,time_shift,eu-west-1,eu-west-1,2025-01-08 21:10:00,2025-01-09 01:10:00,-0.000561,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
3d6528c8,4ed914bd,time_shift,us-west-2,us-west-2,2025-01-08 10:55:00,2025-01-08 14:55:00,-8e-06,0.0,0.821,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
e7a39865,7509c087,time_shift,eu-west-1,eu-west-1,2025-01-08 11:19:00,2025-01-09 07:19:00,-0.000223,0.0,0.671,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
d56f8655,09fb8cfb,time_shift,eu-west-1,eu-west-1,2025-01-08 21:32:00,2025-01-09 01:32:00,-0.0004,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
11f1f4e1,3202a652,time_shift,eu-west-1,eu-west-1,2025-01-08 14:55:00,2025-01-08 18:55:00,-0.000426,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
d881a3fb,9666cfd9,time_shift,eu-west-1,eu-west-1,2025-01-08 21:40:00,2025-01-09 01:40:00,-0.001052,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
00cdf91e,ec985745,time_shift,eu-west-1,eu-west-1,2025-01-08 19:36:00,2025-01-08 23:36:00,-0.000782,0.0,0.76,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
139c81a0,02ebb07e,time_shift,eu-west-1,eu-west-1,2025-01-08 21:49:00,2025-01-09 01:49:00,-0.00036,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
adceb0d0,fab5e7f6,time_shift,eu-west-1,eu-west-1,2025-01-08 22:50:00,2025-01-09 10:50:00,-0.000487,0.0,0.818,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
73f5ba5f,88b8bd85,time_shift,eu-west-1,eu-west-1,2025-01-08 14:16:00,2025-01-08 18:16:00,-0.000779,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
ba2efa02,e5061610,time_shift,eu-west-1,eu-west-1,2025-01-08 21:35:00,2025-01-09 01:35:00,-0.000462,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
0f77ce44,1093417d,time_shift,eu-west-1,eu-west-1,2025-01-08 14:37:00,2025-01-08 18:37:00,-0.000139,0.0,0.707,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
aa32d080,34625939,time_shift,eu-west-1,eu-west-1,2025-01-08 21:57:00,2025-01-09 01:57:00,-0.0001,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
0e1e045f,226b83b3,time_shift,eu-west-1,eu-west-1,2025-01-08 04:50:00,2025-01-09 04:50:00,-0.000178,0.0,0.761,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
6accf0c7,f7e231e6,time_shift,eu-west-1,eu-west-1,2025-01-08 19:24:00,2025-01-08 23:24:00,-0.001135,0.0,0.76,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
3d7b5127,9ebbd327,time_shift,eu-west-1,eu-west-1,2025-01-08 00:34:00,2025-01-08 04:34:00,-0.000609,0.0,0.707,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
4c974f71,d911f39f,time_shift,eu-west-1,eu-west-1,2025-01-08 18:17:00,2025-01-09 10:17:00,-0.001778,0.0,0.814,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.8 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
5b11b12a,d6298cce,time_shift,eu-west-1,eu-west-1,2025-01-08 15:10:00,2025-01-09 07:10:00,-0.001018,0.0,0.818,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
e49fc562,ef8972f8,time_shift,eu-west-1,eu-west-1,2025-01-08 21:17:00,2025-01-09 01:17:00,-0.000206,0.0,0.743,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
20fc6ef3,3f4a508b,time_shift,eu-west-1,eu-west-1,2025-01-08 19:55:00,2025-01-09 07:55:00,-0.002214,0.0,0.836,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.2 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
8ad8598c,54484df5,time_shift,eu-west-1,eu-west-1,2025-01-08 19:28:00,2025-01-08 23:28:00,-0.00114,0.0,0.76,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
0647445a,09a9b584,time_shift,eu-west-1,eu-west-1,2025-01-08 14:50:00,2025-01-08 18:50:00,-0.000194,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
20971589,33c6df61,time_shift,us-west-2,us-west-2,2025-01-08 11:57:00,2025-01-08 15:57:00,-2.5e-05,0.0,0.845,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
c01e192c,03f29299,time_shift,eu-west-1,eu-west-1,2025-01-08 16:02:00,2025-01-09 04:02:00,-0.001317,0.0,0.872,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.3 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
3b063cfc,4581dba5,time_shift,eu-west-1,eu-west-1,2025-01-08 20:22:00,2025-01-09 00:22:00,-0.000651,0.0,0.696,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
e922678c,abf2582f,time_shift,eu-west-1,eu-west-1,2025-01-08 21:38:00,2025-01-09 05:38:00,-0.000197,0.0,0.761,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
6f65041e,acc4feb8,time_shift,eu-west-1,eu-west-1,2025-01-08 15:53:00,2025-01-09 07:53:00,-0.001568,0.0,0.818,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.6 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
92ce315b,d6cc01ea,time_shift,eu-west-1,eu-west-1,2025-01-08 05:44:00,2025-01-08 09:44:00,-4.4e-05,0.0,0.734,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
a23ce6f8,d0018579,time_shift,eu-west-1,eu-west-1,2025-01-08 21:06:00,2025-01-09 01:06:00,-0.000678,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
47547d29,ab0fb5c3,time_shift,eu-west-1,eu-west-1,2025-01-08 21:54:00,2025-01-09 01:54:00,-0.00014,0.0,0.742,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
a94645c3,ab7441d6,time_shift,eu-west-1,eu-west-1,2025-01-08 13:49:00,2025-01-09 05:49:00,-5e-05,0.0,0.693,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
84080402,9fc35d00,time_shift,eu-west-1,eu-west-1,2025-01-08 21:19:00,2025-01-09 01:19:00,-0.000633,0.0,0.741,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
4020e293,53fc8d36,time_shift,eu-west-1,eu-west-1,2025-01-08 05:05:00,2025-01-08 09:05:00,-0.000144,0.0,0.727,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
fb219c56,350c6b9f,time_shift,eu-west-1,eu-west-1,2025-01-08 21:49:00,2025-01-09 01:49:00,-0.001321,0.0,0.742,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.3 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
08101a11,20aca342,time_shift,eu-west-1,eu-west-1,2025-01-08 05:27:00,2025-01-08 09:27:00,-0.01636,0.0,0.727,"Shifting time shift from eu-west-1 to eu-west-1 saves 16.4 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
deb8d158,0d4a3426,time_shift,eu-west-1,eu-west-1,2025-01-08 05:39:00,2025-01-08 09:39:00,-0.016613,0.0,0.727,"Shifting time shift from eu-west-1 to eu-west-1 saves 16.6 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
344d571d,089e6f03,time_shift,us-west-2,us-west-2,2025-01-08 11:56:00,2025-01-09 03:56:00,-0.000992,0.0,0.851,"Shifting time shift from us-west-2 to us-west-2 saves 1.0 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
f1ef9f56,26c2f539,time_shift,us-west-2,us-west-2,2025-01-08 12:36:00,2025-01-08 16:36:00,-0.005426,0.0,0.852,"Shifting time shift from us-west-2 to us-west-2 saves 5.4 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
b24486c4,85e9197d,time_shift,eu-west-1,eu-west-1,2025-01-08 22:30:00,2025-01-09 10:30:00,-0.025894,0.0,0.818,"Shifting time shift from eu-west-1 to eu-west-1 saves 25.9 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
