verification_id,recommendation_id,counterfactual_kgco2e,actual_kgco2e,verified_savings_kgco2e,ci_lower,ci_upper,sla_compliant,verification_status,evidence_chain_steps,verified_at
8e3d8b37,c01e192c,0.00194,0.000623,0.001317,0.000804,0.001829,True,confirmed,7,2026-04-09 22:20:41.238763
25fa6079,3b063cfc,0.00272,0.002069,0.000651,-0.000307,0.001609,True,partial,7,2026-04-09 22:20:41.240527
afd722a4,e922678c,0.000489,0.000292,0.000197,4.1e-05,0.000353,True,confirmed,7,2026-04-09 22:20:41.242382
03bf5bf2,6f65041e,0.002872,0.001304,0.001567,0.000732,0.002403,True,confirmed,7,2026-04-09 22:20:41.244876
81a8ca9b,92ce315b,0.000139,9.5e-05,4.4e-05,-2e-06,9.1e-05,True,partial,7,2026-04-09 22:20:41.247099
34133ef3,a23ce6f8,0.001918,0.00124,0.000677,4.6e-05,0.001309,True,confirmed,7,2026-04-09 22:20:41.249513
d7f16e9b,47547d29,0.000395,0.000255,0.000139,1e-05,0.00027,True,confirmed,7,2026-04-09 22:20:41.251001
f3bfa738,a94645c3,0.000218,0.000168,5e-05,-2.7e-05,0.000127,True,partial,7,2026-04-09 22:20:41.252464
16c648fc,84080402,0.001791,0.001158,0.000632,4.3e-05,0.001223,True,confirmed,7,2026-04-09 22:20:41.253921
173a9568,4020e293,0.000451,0.000307,0.000144,-8e-06,0.000295,True,partial,7,2026-04-09 22:20:41.256022
7b34c3a8,fb219c56,0.003741,0.00242,0.001321,9e-05,0.002554,True,confirmed,7,2026-04-09 22:20:41.257569
ff77acdb,08101a11,0.05138,0.03502,0.016361,-0.000905,0.03365,True,partial,7,2026-04-09 22:20:41.259040
26484305,deb8d158,0.052175,0.035562,0.016614,-0.000919,0.034171,True,partial,7,2026-04-09 22:20:41.260530
c94b352f,344d571d,0.003932,0.00294,0.000993,0.000308,0.001678,True,confirmed,7,2026-04-09 22:20:41.262299
a81530fa,f1ef9f56,0.021242,0.015816,0.005426,0.001767,0.00917,True,confirmed,7,2026-04-09 22:20:41.264353
7a312cd7,b24486c4,0.047402,0.021508,0.025894,0.012102,0.03967,True,confirmed,7,2026-04-09 22:20:41.266420
68f3c122,e0c9652a,0.014612,0.010879,0.003733,0.001215,0.006308,True,confirmed,7,2026-04-09 22:20:41.267925
0b1e4e05,c1236abb,0.042894,0.029236,0.013658,-0.000755,0.028092,True,partial,7,2026-04-09 22:20:41.269390
dfbcdc18,df3ae362,0.145722,0.087297,0.058425,0.01178,0.105002,True,confirmed,7,2026-04-09 22:20:41.271324
6e6f3265,de4ca2ac,0.146114,0.092305,0.053808,0.00607,0.101437,True,confirmed,7,2026-04-09 22:20:41.272977
00901b4a,ad57e09d,0.853363,0.084725,0.768638,0.589581,0.947915,True,confirmed,7,2026-04-09 22:20:41.274489
c197623d,295cd37f,0.006701,0.001161,0.00554,0.004083,0.006997,True,confirmed,7,2026-04-09 22:20:41.276156
9d120edb,5b4db440,0.005353,0.002997,0.002357,0.000688,0.004028,True,confirmed,7,2026-04-09 22:20:41.277695
f1847ab4,123c75aa,0.031405,0.004268,0.027137,0.020427,0.033847,True,confirmed,7,2026-04-09 22:20:41.279731
a5fd739a,4ff82c9e,0.019483,0.00176,0.017723,0.013651,0.021794,True,confirmed,7,2026-04-09 22:20:41.281250
8a6f8b19,2d1d4d35,0.01486,0.001914,0.012946,0.009785,0.016107,True,confirmed,7,2026-04-09 22:20:41.283080
4785faeb,343eff3a,0.01838,0.001825,0.016555,0.012698,0.020416,True,confirmed,7,2026-04-09 22:20:41.284676
afed5066,87049319,0.000689,0.000534,0.000155,3.3e-05,0.000276,True,confirmed,7,2026-04-09 22:20:41.286193
36eed4c8,89a3afa8,0.012932,0.008842,0.00409,-0.000266,0.008446,True,partial,7,2026-04-09 22:20:41.287986
22d2ecd4,3b50ae25,0.00859,0.005146,0.003444,0.000694,0.006189,True,confirmed,7,2026-04-09 22:20:41.289658
bc818527,5177b8af,0.013971,0.010771,0.003199,-0.001747,0.008146,True,partial,7,2026-04-09 22:20:41.291141
d7a0ebca,03a55b78,0.027264,0.003625,0.023639,0.017818,0.02945,True,confirmed,7,2026-04-09 22:20:41.292655
803b6f80,e09ed8d6,0.014541,0.006604,0.007937,0.003708,0.012169,True,confirmed,7,2026-04-09 22:20:41.294263
8b36d496,b2460243,0.008005,0.00675,0.001255,-0.001699,0.004205,True,partial,7,2026-04-09 22:20:41.296208
405744da,82563d82,0.011988,0.009243,0.002745,-0.001499,0.00699,True,partial,7,2026-04-09 22:20:41.297729
f0619118,5642c9e0,0.002561,0.002159,0.000401,-0.000543,0.001345,True,partial,7,2026-04-09 22:20:41.299670
d1ecc6c4,d9e36590,0.016531,0.006776,0.009755,0.005091,0.014415,True,confirmed,7,2026-04-09 22:20:41.301192
eefca7ba,e4ed9d63,0.00091,0.000702,0.000208,-0.000114,0.000531,True,partial,7,2026-04-09 22:20:41.303461
6ed2ecae,6f29e110,0.00314,0.001456,0.001684,0.000764,0.002604,True,confirmed,7,2026-04-09 22:20:41.307926
7e03738f,b8ae6495,0.012234,0.009432,0.002802,-0.00153,0.007133,True,partial,7,2026-04-09 22:20:41.319244
89aa8289,30c26f51,0.013317,0.007455,0.005863,0.001712,0.010019,True,confirmed,7,2026-04-09 22:20:41.320798
b5dfee7f,82b541bf,0.012978,0.007751,0.005227,0.001084,0.009376,True,confirmed,7,2026-04-09 22:20:41.322312
934f07fb,0a2adfda,0.007403,0.002508,0.004895,0.002913,0.006878,True,confirmed,7,2026-04-09 22:20:41.323779
44764037,96c9f719,0.030398,0.002687,0.027712,0.021367,0.034063,True,confirmed,7,2026-04-09 22:20:41.325310
16c777f2,30db421f,0.045391,0.004164,0.041227,0.03174,0.050726,True,confirmed,7,2026-04-09 22:20:41.327775
891af76f,8aa81140,0.002492,0.001932,0.000561,-0.000324,0.001445,True,partial,7,2026-04-09 22:20:41.329415
1fdb84e7,af0be811,0.003519,0.002727,0.000792,-0.000458,0.00204,True,partial,7,2026-04-09 22:20:41.330914
54861353,a3a9cbd2,3.9e-05,2.8e-05,1.1e-05,4e-06,1.8e-05,True,confirmed,7,2026-04-09 22:20:41.334046
8a488a76,01fef636,0.002144,0.001662,0.000482,-0.000279,0.001243,True,partial,7,2026-04-09 22:20:41.336506
34d7cb54,8002ec11,0.000877,0.000469,0.000408,0.000139,0.000678,True,confirmed,7,2026-04-09 22:20:41.338175
b53a2af7,5d47c276,0.000578,0.000493,8.5e-05,-0.000129,0.000299,True,partial,7,2026-04-09 22:20:41.339756
567517bc,bf2bca34,0.002405,0.001241,0.001164,0.000435,0.001894,True,confirmed,7,2026-04-09 22:20:41.341455
1dfbe010,2cb8bc4c,0.000199,8.5e-05,0.000114,5.7e-05,0.00017,True,confirmed,7,2026-04-09 22:20:41.343905
35c65044,57186816,0.000917,0.000628,0.000289,-2e-05,0.000598,True,partial,7,2026-04-09 22:20:41.345496
d64fed1f,ee63bd88,0.000225,0.000192,3.3e-05,-5e-05,0.000117,True,partial,7,2026-04-09 22:20:41.347004
5d3bddf4,93600586,0.011216,0.001135,0.010081,0.008846,0.011318,True,confirmed,7,2026-04-09 22:20:41.349783
31cdb8ff,0f913040,0.002895,0.001566,0.001329,0.000437,0.002221,True,confirmed,7,2026-04-09 22:20:41.351813
d1121c0c,f142bbde,0.000707,0.000421,0.000287,6.1e-05,0.000512,True,confirmed,7,2026-04-09 22:20:41.353574
b225333a,13e159cc,0.00349,0.001994,0.001496,0.000399,0.002594,True,confirmed,7,2026-04-09 22:20:41.355169
a3c85336,a519eb58,0.004178,0.003238,0.00094,-0.000544,0.002423,True,partial,7,2026-04-09 22:20:41.356643
2fb50eb8,ec355ba4,0.001489,0.00132,0.000169,-0.000112,0.00045,True,partial,7,2026-04-09 22:20:41.358100
df3cabd2,fd09cc6b,0.002044,0.001105,0.000938,0.000309,0.001568,True,confirmed,7,2026-04-09 22:20:41.359722
ea8a759f,59f4d608,0.001924,0.001491,0.000433,-0.00025,0.001116,True,partial,7,2026-04-09 22:20:41.361845
adc46885,ef840583,0.003182,0.002851,0.000331,-0.000272,0.000934,True,partial,7,2026-04-09 22:20:41.363412
35a72209,57aa147d,0.000306,0.000165,0.00014,4.6e-05,0.000235,True,confirmed,7,2026-04-09 22:20:41.365355
7d105046,4cd3561f,0.002691,0.001439,0.001252,0.000426,0.002078,True,confirmed,7,2026-04-09 22:20:41.367207
a86cc3dd,97fe82f9,0.000356,0.000271,8.5e-05,-4e-05,0.00021,True,partial,7,2026-04-09 22:20:41.368725
8d36f1e1,7470f721,0.004786,0.002191,0.002595,0.001199,0.00399,True,confirmed,7,2026-04-09 22:20:41.370282
540ff6a5,cb598819,0.000856,0.000497,0.000359,8.8e-05,0.000629,True,confirmed,7,2026-04-09 22:20:41.371759
b71c8e61,f3c2e9e6,0.000687,0.000471,0.000217,-1.5e-05,0.000448,True,partial,7,2026-04-09 22:20:41.373370
f32e037f,ac93d0ad,0.000273,0.000196,7.6e-05,3e-05,0.000123,True,confirmed,7,2026-04-09 22:20:41.375419
3e470187,611a9a12,3.4e-05,2.4e-05,9e-06,4e-06,1.5e-05,True,confirmed,7,2026-04-09 22:20:41.378326
d1c9d73b,68820d76,0.000626,0.00043,0.000197,-1.5e-05,0.000408,True,partial,7,2026-04-09 22:20:41.379864
36b67e05,9ad04d21,0.000359,0.000258,0.0001,3.9e-05,0.000162,True,confirmed,7,2026-04-09 22:20:41.381418
f4ec1b9a,97e0a879,0.001116,0.000604,0.000512,0.000169,0.000856,True,confirmed,7,2026-04-09 22:20:41.383637
6beb50ec,86d94cfe,0.001337,0.00114,0.000197,-0.000298,0.000692,True,partial,7,2026-04-09 22:20:41.385570
c1c4e56f,45198377,0.003324,0.001977,0.001347,0.000285,0.002406,True,confirmed,7,2026-04-09 22:20:41.387159
b5669a4d,477b2220,0.002978,0.002308,0.00067,-0.000388,0.001727,True,partial,7,2026-04-09 22:20:41.388857
83d717e6,6dc72d29,0.003203,0.001323,0.00188,0.000974,0.002785,True,confirmed,7,2026-04-09 22:20:41.390327
587b18fa,8eb19133,0.000776,0.000531,0.000244,-1.7e-05,0.000506,True,partial,7,2026-04-09 22:20:41.391794
ba32ce80,75f0fe28,0.001185,0.00086,0.000325,-8.4e-05,0.000734,True,partial,7,2026-04-09 22:20:41.393965
0c9de2b0,616e48e3,0.000234,0.000125,0.000109,3.7e-05,0.000181,True,confirmed,7,2026-04-09 22:20:41.395566
8fdc6a2a,c8a59c47,0.000883,0.000783,0.0001,-6.6e-05,0.000267,True,partial,7,2026-04-09 22:20:41.397167
2fc4199d,d8ba71fb,0.003282,0.001775,0.001507,0.000496,0.002518,True,confirmed,7,2026-04-09 22:20:41.399215
d23a7feb,a6a642a0,0.001081,0.000718,0.000364,4e-06,0.000724,True,confirmed,7,2026-04-09 22:20:41.401112
7aba54ac,f22d948d,0.001216,0.000707,0.00051,0.000125,0.000894,True,confirmed,7,2026-04-09 22:20:41.402592
7bd2af4e,97566fe3,0.003421,0.001413,0.002008,0.00104,0.002975,True,confirmed,7,2026-04-09 22:20:41.404282
ebe1ef3c,a0a743c0,0.001204,0.000501,0.000704,0.000362,0.001044,True,confirmed,7,2026-04-09 22:20:41.407794
53b9dce6,a94a4138,0.000999,0.000458,0.000542,0.00025,0.000833,True,confirmed,7,2026-04-09 22:20:41.410393
047118e0,984579be,0.00164,0.001249,0.000391,-0.000187,0.000969,True,partial,7,2026-04-09 22:20:41.412129
b4af5f9b,b8add311,0.001963,0.001758,0.000205,-0.000167,0.000577,True,partial,7,2026-04-09 22:20:41.413626
d204b731,2a574ab7,0.040317,0.016652,0.023666,0.012261,0.035057,True,confirmed,7,2026-04-09 22:20:41.415507
ae54d8df,ba7ba237,0.009943,0.004107,0.005836,0.003024,0.008645,True,confirmed,7,2026-04-09 22:20:41.417692
3223aa7f,570a52a1,0.006415,0.004622,0.001793,0.000695,0.002892,True,confirmed,7,2026-04-09 22:20:41.419442
c7b3d84d,fb82235e,0.029047,0.018898,0.010149,0.000557,0.01974,True,confirmed,7,2026-04-09 22:20:41.420936
7a68468b,24390115,0.191009,0.169874,0.021135,-0.014958,0.057228,True,partial,7,2026-04-09 22:20:41.422383
4f62d398,85f6a7e0,0.078636,0.070465,0.008171,-0.006724,0.023085,True,partial,7,2026-04-09 22:20:41.423832
cae4de9e,3651d3c5,0.140896,0.124887,0.016009,-0.010553,0.042571,True,partial,7,2026-04-09 22:20:41.425274
9d97cdbf,7557f6cf,0.041327,0.024012,0.017316,0.004238,0.030381,True,confirmed,7,2026-04-09 22:20:41.427736
5d5e55f4,a3e42aeb,0.062926,0.055776,0.00715,-0.004713,0.019013,True,partial,7,2026-04-09 22:20:41.429564
566902be,f740fb6e,0.165339,0.0708,0.094539,0.047293,0.141739,True,confirmed,7,2026-04-09 22:20:41.431083
d5b5a2f3,f6fc1e60,0.076109,0.049518,0.026591,0.001459,0.051724,True,confirmed,7,2026-04-09 22:20:41.433229
5c3634b0,e0dbd8c0,0.604263,0.090581,0.513682,0.383678,0.643452,True,confirmed,7,2026-04-09 22:20:41.435429
e45e9e26,eeedd837,1.106776,0.103078,1.003698,0.882657,1.124739,True,confirmed,7,2026-04-09 22:20:41.437100
77e765fe,a7c5c89d,0.675722,0.094581,0.581141,0.436741,0.725794,True,confirmed,7,2026-04-09 22:20:41.438569
9fb2670f,ed37845d,0.007996,0.000761,0.007235,0.00636,0.00811,True,confirmed,7,2026-04-09 22:20:41.440026
3a8dc33d,ce743f62,0.010209,0.000919,0.00929,0.008176,0.0104,True,confirmed,7,2026-04-09 22:20:41.441634
79126d0c,a9601b45,0.053649,0.004828,0.048821,0.042964,0.054651,True,confirmed,7,2026-04-09 22:20:41.443832
447396e9,33225816,0.009218,0.000854,0.008365,0.007357,0.009372,True,confirmed,7,2026-04-09 22:20:41.445314
347d661e,4247d15a,0.009105,0.00088,0.008225,0.007227,0.009226,True,confirmed,7,2026-04-09 22:20:41.446764
fd59e4cd,087a0aa4,0.002094,0.00152,0.000574,-0.000149,0.001297,True,partial,7,2026-04-09 22:20:41.448629
15437a26,f89a1951,0.006155,0.00256,0.003595,0.001852,0.005337,True,confirmed,7,2026-04-09 22:20:41.450288
083284fe,d67565e8,0.002724,0.001133,0.001591,0.000819,0.002362,True,confirmed,7,2026-04-09 22:20:41.451766
06b9eca6,2d8c27a3,0.023902,0.00231,0.021593,0.018973,0.024219,True,confirmed,7,2026-04-09 22:20:41.453333
3410bcf3,1e9de40f,0.038903,0.003749,0.035154,0.03089,0.039418,True,confirmed,7,2026-04-09 22:20:41.454984
285f52e1,3e4da3a1,0.007772,0.00074,0.007032,0.006181,0.007883,True,confirmed,7,2026-04-09 22:20:41.456911
b074a4d9,117d33f5,0.00803,0.005854,0.002176,0.000798,0.003585,True,confirmed,7,2026-04-09 22:20:41.458719
3b14487f,1a7c90cf,0.029233,0.002782,0.026451,0.023251,0.029652,True,confirmed,7,2026-04-09 22:20:41.461076
8c54d731,a09ad3da,0.01593,0.001484,0.014447,0.012704,0.016189,True,confirmed,7,2026-04-09 22:20:41.463042
cd5bca3c,cfa8463c,0.024967,0.022204,0.002763,-0.001955,0.00748,True,partial,7,2026-04-09 22:20:41.465107
059c1192,6717d910,0.001877,0.001091,0.000787,0.000193,0.00138,True,confirmed,7,2026-04-09 22:20:41.467524
9f758571,66c876e4,0.004386,0.001824,0.002562,0.00132,0.003804,True,confirmed,7,2026-04-09 22:20:41.469284
0c329e6f,3687642c,0.042697,0.004126,0.038572,0.033892,0.043263,True,confirmed,7,2026-04-09 22:20:41.470753
d3029551,f8367533,0.014534,0.001354,0.01318,0.011591,0.01477,True,confirmed,7,2026-04-09 22:20:41.472202
4a6fd57c,194b0139,0.069942,0.006294,0.063648,0.056012,0.071249,True,confirmed,7,2026-04-09 22:20:41.473759
b497a236,b76b6bf4,0.009088,0.000818,0.00827,0.007278,0.009258,True,confirmed,7,2026-04-09 22:20:41.475222
659737c6,aa69c1f2,0.032997,0.003197,0.0298,0.022874,0.036709,True,confirmed,7,2026-04-09 22:20:41.477345
2657d02d,e043be27,0.000279,0.000201,7.8e-05,3e-05,0.000126,True,confirmed,7,2026-04-09 22:20:41.478945
5b3e5577,1bd04382,0.010169,0.007853,0.002316,-0.001291,0.005919,True,partial,7,2026-04-09 22:20:41.480532
d2b8d21b,b1b45595,0.008757,0.000833,0.007924,0.006965,0.008883,True,confirmed,7,2026-04-09 22:20:41.483061
b8fc02ee,c47a74e7,0.019899,0.001791,0.018108,0.015936,0.020271,True,confirmed,7,2026-04-09 22:20:41.485101
7d25d9ce,609210ba,0.017596,0.001639,0.015957,0.014033,0.017881,True,confirmed,7,2026-04-09 22:20:41.486727
dc7b69b1,dd8e1c76,0.007234,0.002043,0.005191,0.00354,0.006841,True,confirmed,7,2026-04-09 22:20:41.488585
43a6d350,878e7a57,0.008579,0.001634,0.006944,0.005065,0.008828,True,confirmed,7,2026-04-09 22:20:41.490068
ad17236b,02af3c96,0.006081,0.000579,0.005503,0.004837,0.006168,True,confirmed,7,2026-04-09 22:20:41.491557
e4cca562,f2386c9b,0.029572,0.026477,0.003095,-0.00251,0.0087,True,partial,7,2026-04-09 22:20:41.493180
ea97c668,6db88a7f,0.012102,0.010835,0.001266,-0.001027,0.00356,True,partial,7,2026-04-09 22:20:41.495450
27a1d008,1a86a19c,0.001145,0.00076,0.000385,4e-06,0.000766,True,confirmed,7,2026-04-09 22:20:41.496940
d7e5f282,b84c1ef6,0.02208,0.002101,0.019978,0.017561,0.022395,True,confirmed,7,2026-04-09 22:20:41.498866
52fe089c,c2add2f5,0.024878,0.002216,0.022662,0.017465,0.027858,True,confirmed,7,2026-04-09 22:20:41.500455
c70a9582,7f61df9c,0.009365,0.004916,0.00445,0.001591,0.007305,True,confirmed,7,2026-04-09 22:20:41.501966
8a8d6253,5a1bea42,0.001145,0.00076,0.000385,4e-06,0.000766,True,confirmed,7,2026-04-09 22:20:41.503617
9cc242ca,34ebe8b6,0.001387,0.001069,0.000318,7.2e-05,0.000562,True,confirmed,7,2026-04-09 22:20:41.505504
ada51246,7d52fd28,0.000105,5.8e-05,4.6e-05,1.4e-05,7.9e-05,True,confirmed,7,2026-04-09 22:20:41.507118
882c9bad,8faaaa4d,0.001554,0.000897,0.000657,0.000166,0.001146,True,confirmed,7,2026-04-09 22:20:41.508813
fed76282,7d0fb025,0.001126,0.000902,0.000225,-0.000182,0.00063,True,partial,7,2026-04-09 22:20:41.510963
2abe245b,a183b185,0.003203,0.002565,0.000639,-0.000517,0.001791,True,partial,7,2026-04-09 22:20:41.512593
242a17de,411c9370,0.000608,0.000543,6.6e-05,-4.9e-05,0.000181,True,partial,7,2026-04-09 22:20:41.514104
2ac76f12,94893a24,0.005089,0.004116,0.000973,-0.00087,0.002814,True,partial,7,2026-04-09 22:20:41.516237
a66abeb6,8d9934f9,0.00671,0.002828,0.003883,0.001976,0.00579,True,confirmed,7,2026-04-09 22:20:41.518337
9174fe81,0d813103,0.001778,0.00159,0.000187,-0.000149,0.000524,True,partial,7,2026-04-09 22:20:41.519971
7d7cd0c7,76360159,0.001787,0.001032,0.000755,0.000191,0.001318,True,confirmed,7,2026-04-09 22:20:41.521454
910e9b1b,a4329e10,0.002538,0.001361,0.001177,0.000397,0.001956,True,confirmed,7,2026-04-09 22:20:41.522929
e1894c5b,6daf61e0,0.001489,0.001008,0.00048,-1.9e-05,0.00098,True,partial,7,2026-04-09 22:20:41.524432
59da60ad,7badc13b,0.000285,0.000254,3.1e-05,-2.3e-05,8.5e-05,True,partial,7,2026-04-09 22:20:41.529096
5d3a2823,eeef8751,0.001748,0.001191,0.000557,-3.1e-05,0.001145,True,partial,7,2026-04-09 22:20:41.530662
ae15dcc0,7164af15,0.00145,0.000755,0.000696,0.000254,0.001136,True,confirmed,7,2026-04-09 22:20:41.532296
31f004e8,348f48d3,0.002795,0.002499,0.000296,-0.000233,0.000825,True,partial,7,2026-04-09 22:20:41.534475
d8c197ff,78d4a9b7,0.00433,0.003502,0.000828,-0.00074,0.002394,True,partial,7,2026-04-09 22:20:41.536330
555b4694,bc34d5bf,0.000789,0.000356,0.000433,0.000204,0.000662,True,confirmed,7,2026-04-09 22:20:41.537815
ef01f436,49a87b0d,0.000946,0.000846,0.0001,-7.9e-05,0.000279,True,partial,7,2026-04-09 22:20:41.539416
9a7ea0fe,f67f1fec,0.000125,0.0001,2.5e-05,-2e-05,7e-05,True,partial,7,2026-04-09 22:20:41.541111
611e6dd9,0ad817c1,0.000518,0.000299,0.000219,5.5e-05,0.000382,True,confirmed,7,2026-04-09 22:20:41.542921
93719420,04d8608c,0.000703,0.000627,7.6e-05,-5.7e-05,0.000209,True,partial,7,2026-04-09 22:20:41.545176
9768f704,64661f2f,0.001308,0.001007,0.000301,-0.000162,0.000764,True,partial,7,2026-04-09 22:20:41.546667
7ffba082,e42e324f,0.009963,0.008818,0.001146,-0.000731,0.003025,True,partial,7,2026-04-09 22:20:41.548742
9f1fb5e1,ccac8d73,0.004213,0.002433,0.00178,0.000451,0.003108,True,confirmed,7,2026-04-09 22:20:41.551392
b6f579d4,28d2d97d,0.000285,0.000255,3e-05,-2.4e-05,8.4e-05,True,partial,7,2026-04-09 22:20:41.553179
7d0f9906,38e98e23,0.001933,0.001318,0.000616,-3.5e-05,0.001266,True,partial,7,2026-04-09 22:20:41.554718
624f8fae,1293a030,0.002344,0.001307,0.001037,0.000307,0.001767,True,confirmed,7,2026-04-09 22:20:41.556442
4afc73e3,e3e264d5,0.000763,0.000617,0.000146,-0.00013,0.000422,True,partial,7,2026-04-09 22:20:41.557911
388471ca,40245b2b,0.000509,0.000318,0.000191,2.6e-05,0.000357,True,confirmed,7,2026-04-09 22:20:41.559755
ec7eb44c,d202cc60,0.000167,0.000134,3.3e-05,-2.7e-05,9.3e-05,True,partial,7,2026-04-09 22:20:41.561737
bfa1799e,a1bd0ccb,0.002292,0.002028,0.000264,-0.000168,0.000696,True,partial,7,2026-04-09 22:20:41.563242
6d7f2c39,4248baa0,0.001433,0.000828,0.000606,0.000153,0.001057,True,confirmed,7,2026-04-09 22:20:41.564916
e8b80f37,fcc5a9b8,0.000726,0.000519,0.000206,-4.2e-05,0.000456,True,partial,7,2026-04-09 22:20:41.566674
e34154b5,df16da2c,0.001803,0.001458,0.000345,-0.000308,0.000997,True,partial,7,2026-04-09 22:20:41.568730
70fd4d10,7a0cbcbd,0.002525,0.001807,0.000718,-0.000147,0.001586,True,partial,7,2026-04-09 22:20:41.571603
faa4ebb6,0d654676,0.003792,0.003345,0.000447,-0.000266,0.001161,True,partial,7,2026-04-09 22:20:41.573494
8f415c93,55f126e3,0.007857,0.003667,0.00419,0.001885,0.006494,True,confirmed,7,2026-04-09 22:20:41.575381
a4150ad6,314bf38b,0.003739,0.002676,0.001064,-0.000218,0.002348,True,partial,7,2026-04-09 22:20:41.587021
6f49f654,0a3b403c,0.001886,0.001651,0.000235,-0.000119,0.000589,True,partial,7,2026-04-09 22:20:41.592902
036bf28c,0fd3a34a,0.000209,0.00015,6e-05,-1.2e-05,0.000131,True,partial,7,2026-04-09 22:20:41.595174
bdaa0fce,30c57200,0.004619,0.002667,0.001951,0.000494,0.003407,True,confirmed,7,2026-04-09 22:20:41.624544
15cf25c4,4b8103c0,0.002738,0.002449,0.000288,-0.00023,0.000807,True,partial,7,2026-04-09 22:20:41.638458
eb48041f,9640dacd,0.002125,0.001874,0.000251,-0.000149,0.000651,True,partial,7,2026-04-09 22:20:41.651464
83c3d0e4,b3dabf7e,0.001812,0.001465,0.000346,-0.00031,0.001002,True,partial,7,2026-04-09 22:20:41.659010
d26c00d6,ea7706eb,0.000513,0.000458,5.6e-05,-4.1e-05,0.000153,True,partial,7,2026-04-09 22:20:41.665025
7f9892a8,7097320f,0.004564,0.002375,0.002189,0.000801,0.003575,True,confirmed,7,2026-04-09 22:20:41.706012
ec9691f1,7a8c518b,0.003162,0.001332,0.001829,0.000931,0.002728,True,confirmed,7,2026-04-09 22:20:41.709170
d14b6204,1521a66a,0.001197,0.000859,0.000338,-7.3e-05,0.000749,True,partial,7,2026-04-09 22:20:41.712809
125ef0a3,20a360d0,0.005821,0.005096,0.000725,-0.000367,0.001816,True,partial,7,2026-04-09 22:20:41.726113
517f0ccb,e2223453,0.000649,0.000464,0.000185,-3.8e-05,0.000407,True,partial,7,2026-04-09 22:20:41.729983
f09475bb,bb3aede9,0.000727,0.000645,8.2e-05,-5.5e-05,0.000219,True,partial,7,2026-04-09 22:20:41.844465
ebac61f9,4622a3c0,0.000543,0.00044,0.000104,-9.3e-05,0.0003,True,partial,7,2026-04-09 22:20:41.851382
8959acc5,95a8b616,0.00058,0.000244,0.000336,0.000171,0.000501,True,confirmed,7,2026-04-09 22:20:41.853087
84bbb467,08bd0515,0.001174,0.001039,0.000135,-8.6e-05,0.000357,True,partial,7,2026-04-09 22:20:41.854675
bcb88415,55c273dd,0.0036,0.002079,0.001521,0.000385,0.002656,True,confirmed,7,2026-04-09 22:20:41.861677
a12a6d11,3991a3bf,0.002828,0.00132,0.001508,0.000679,0.002338,True,confirmed,7,2026-04-09 22:20:41.887305
7984c198,2a34a560,0.000573,0.000388,0.000185,-7e-06,0.000377,True,partial,7,2026-04-09 22:20:42.004215
c8c3f9ab,44801e1c,0.000979,0.000876,0.000103,-8.2e-05,0.000289,True,partial,7,2026-04-09 22:20:42.100021
5b77c82f,ad6b3b5f,0.004854,0.002526,0.002328,0.000851,0.003802,True,confirmed,7,2026-04-09 22:20:42.107862
bde3e57e,1ccbc2de,0.001105,0.000638,0.000467,0.000118,0.000815,True,confirmed,7,2026-04-09 22:20:42.113325
c6f387b6,93c87a7b,0.00179,0.001472,0.000318,-0.000334,0.000971,True,partial,7,2026-04-09 22:20:42.117638
778db112,0d883458,0.002001,0.001765,0.000236,-0.00014,0.000613,True,partial,7,2026-04-09 22:20:42.124042
77b30dcb,b40471d6,0.003058,0.00164,0.001418,0.000478,0.002357,True,confirmed,7,2026-04-09 22:20:42.127352
d246bbea,3b232b2c,0.000259,0.00015,0.000109,2.8e-05,0.000191,True,confirmed,7,2026-04-09 22:20:42.129076
7176f79b,c8bca376,0.004917,0.003976,0.00094,-0.00084,0.002719,True,partial,7,2026-04-09 22:20:42.132393
3ab5bc1f,3ce7c112,0.197845,0.173206,0.02464,-0.012456,0.061736,True,partial,7,2026-04-09 22:20:42.134482
b05d65e2,926ec068,0.007324,0.004991,0.002333,-0.000131,0.004797,True,partial,7,2026-04-09 22:20:42.138770
